status_id,created_at,text,source,is_quote,is_retweet,favorite_count,retweet_count,place_url,place_name,place_full_name,place_type,country,country_code,hashtags
983717162174111744,2018-04-10T14:43:42Z,RT @csibike1: The wunderful Canterbury for Europe team facing NF and his not so merry men burning a boat supposedly to support UK #Fisherie…,Twitter Web Client,FALSE,TRUE,0,53,NA,NA,NA,NA,NA,NA,NA
983716856057028608,2018-04-10T14:42:29Z,RT @robedulis: Great talk from @sjannielefevre at #LFCO2W. How applicable is the #OLCTT &amp; inc. aerobic scope to determine sensitivity of or…,Twitter Web Client,FALSE,TRUE,0,6,NA,NA,NA,NA,NA,NA,LFCO2W
983716856057028608,2018-04-10T14:42:29Z,RT @robedulis: Great talk from @sjannielefevre at #LFCO2W. How applicable is the #OLCTT &amp; inc. aerobic scope to determine sensitivity of or…,Twitter Web Client,FALSE,TRUE,0,6,NA,NA,NA,NA,NA,NA,OLCTT
983716609901715456,2018-04-10T14:41:31Z,RT @wildfishNW: Op-ed by renowned Seattle Chef Renee Erickson urging @SenatorCantwell to protect and strengthen the Magnuson-Stevens Act--…,Twitter for Windows,FALSE,TRUE,0,5,NA,NA,NA,NA,NA,NA,NA
983716027933581312,2018-04-10T14:39:12Z,RT @Eufmd: Disease emergence in aquaculture threatens food security -- Grant Stentiford #PMPAB @faofish #UNFAO @msstate @WorldBank #aquacul…,Twitter Web Client,FALSE,TRUE,0,6,NA,NA,NA,NA,NA,NA,PMPAB
983716027933581312,2018-04-10T14:39:12Z,RT @Eufmd: Disease emergence in aquaculture threatens food security -- Grant Stentiford #PMPAB @faofish #UNFAO @msstate @WorldBank #aquacul…,Twitter Web Client,FALSE,TRUE,0,6,NA,NA,NA,NA,NA,NA,UNFAO
983715739797508096,2018-04-10T14:38:03Z,Disease emergence in aquaculture threatens food security -- Grant Stentiford #PMPAB @faofish #UNFAO @msstate @WorldBank #aquaculture #biosecurity @FAO4Members @FAONewYork @USUNRome @FAOAnimalHealth @keithsumption https://t.co/kq5K2Mo7wg,Twitter for Android,FALSE,FALSE,8,6,NA,NA,NA,NA,NA,NA,PMPAB
983715739797508096,2018-04-10T14:38:03Z,Disease emergence in aquaculture threatens food security -- Grant Stentiford #PMPAB @faofish #UNFAO @msstate @WorldBank #aquaculture #biosecurity @FAO4Members @FAONewYork @USUNRome @FAOAnimalHealth @keithsumption https://t.co/kq5K2Mo7wg,Twitter for Android,FALSE,FALSE,8,6,NA,NA,NA,NA,NA,NA,UNFAO
983715739797508096,2018-04-10T14:38:03Z,Disease emergence in aquaculture threatens food security -- Grant Stentiford #PMPAB @faofish #UNFAO @msstate @WorldBank #aquaculture #biosecurity @FAO4Members @FAONewYork @USUNRome @FAOAnimalHealth @keithsumption https://t.co/kq5K2Mo7wg,Twitter for Android,FALSE,FALSE,8,6,NA,NA,NA,NA,NA,NA,aquaculture
983715739797508096,2018-04-10T14:38:03Z,Disease emergence in aquaculture threatens food security -- Grant Stentiford #PMPAB @faofish #UNFAO @msstate @WorldBank #aquaculture #biosecurity @FAO4Members @FAONewYork @USUNRome @FAOAnimalHealth @keithsumption https://t.co/kq5K2Mo7wg,Twitter for Android,FALSE,FALSE,8,6,NA,NA,NA,NA,NA,NA,biosecurity
983715260984152064,2018-04-10T14:36:09Z,"RT @aliakbarsultan: Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @…",Twitter for Android,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,foodlovers
983715260984152064,2018-04-10T14:36:09Z,"RT @aliakbarsultan: Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @…",Twitter for Android,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,FoodForThought
983715260984152064,2018-04-10T14:36:09Z,"RT @aliakbarsultan: Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @…",Twitter for Android,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,fish
983715260984152064,2018-04-10T14:36:09Z,"RT @aliakbarsultan: Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @…",Twitter for Android,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,fisheries
983715260984152064,2018-04-10T14:36:09Z,"RT @aliakbarsultan: Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @…",Twitter for Android,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,Goa
983715260984152064,2018-04-10T14:36:09Z,"RT @aliakbarsultan: Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @…",Twitter for Android,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,varca
983715260984152064,2018-04-10T14:36:09Z,"RT @aliakbarsultan: Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @…",Twitter for Android,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,colvabeach
983714659248279552,2018-04-10T14:33:45Z,"Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @foodandwine @goatourisminfo https://t.co/3ThRvcTgNz",Twitter for Android,FALSE,FALSE,2,1,https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json,Mumbai,"Mumbai, India",city,India,IN,foodlovers
983714659248279552,2018-04-10T14:33:45Z,"Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @foodandwine @goatourisminfo https://t.co/3ThRvcTgNz",Twitter for Android,FALSE,FALSE,2,1,https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json,Mumbai,"Mumbai, India",city,India,IN,FoodForThought
983714659248279552,2018-04-10T14:33:45Z,"Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @foodandwine @goatourisminfo https://t.co/3ThRvcTgNz",Twitter for Android,FALSE,FALSE,2,1,https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json,Mumbai,"Mumbai, India",city,India,IN,fish
983714659248279552,2018-04-10T14:33:45Z,"Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @foodandwine @goatourisminfo https://t.co/3ThRvcTgNz",Twitter for Android,FALSE,FALSE,2,1,https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json,Mumbai,"Mumbai, India",city,India,IN,fisheries
983714659248279552,2018-04-10T14:33:45Z,"Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @foodandwine @goatourisminfo https://t.co/3ThRvcTgNz",Twitter for Android,FALSE,FALSE,2,1,https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json,Mumbai,"Mumbai, India",city,India,IN,Goa
983714659248279552,2018-04-10T14:33:45Z,"Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @foodandwine @goatourisminfo https://t.co/3ThRvcTgNz",Twitter for Android,FALSE,FALSE,2,1,https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json,Mumbai,"Mumbai, India",city,India,IN,varca
983714659248279552,2018-04-10T14:33:45Z,"Guess the fish?  
#foodlovers
#FoodForThought
#fish #fisheries
#Goa #varca #colvabeach
@WholeFoods  @WFP @FoodNetwork @foodandwine @goatourisminfo https://t.co/3ThRvcTgNz",Twitter for Android,FALSE,FALSE,2,1,https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json,Mumbai,"Mumbai, India",city,India,IN,colvabeach
983714469154041858,2018-04-10T14:33:00Z,Team #PTNS2018 will be in Portland #ME tomorrow to demonstrate the upgraded online #groundfish pre-trip notification system that helps ensure fair and adequate fishery monitoring across #commercialfishing fleets. Details: https://t.co/OQ364H7WBi #fisheries https://t.co/B0G5LSUlZA,TweetDeck,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,PTNS2018
983714469154041858,2018-04-10T14:33:00Z,Team #PTNS2018 will be in Portland #ME tomorrow to demonstrate the upgraded online #groundfish pre-trip notification system that helps ensure fair and adequate fishery monitoring across #commercialfishing fleets. Details: https://t.co/OQ364H7WBi #fisheries https://t.co/B0G5LSUlZA,TweetDeck,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,ME
983714469154041858,2018-04-10T14:33:00Z,Team #PTNS2018 will be in Portland #ME tomorrow to demonstrate the upgraded online #groundfish pre-trip notification system that helps ensure fair and adequate fishery monitoring across #commercialfishing fleets. Details: https://t.co/OQ364H7WBi #fisheries https://t.co/B0G5LSUlZA,TweetDeck,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,groundfish
983714469154041858,2018-04-10T14:33:00Z,Team #PTNS2018 will be in Portland #ME tomorrow to demonstrate the upgraded online #groundfish pre-trip notification system that helps ensure fair and adequate fishery monitoring across #commercialfishing fleets. Details: https://t.co/OQ364H7WBi #fisheries https://t.co/B0G5LSUlZA,TweetDeck,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,commercialfishing
983714469154041858,2018-04-10T14:33:00Z,Team #PTNS2018 will be in Portland #ME tomorrow to demonstrate the upgraded online #groundfish pre-trip notification system that helps ensure fair and adequate fishery monitoring across #commercialfishing fleets. Details: https://t.co/OQ364H7WBi #fisheries https://t.co/B0G5LSUlZA,TweetDeck,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,fisheries
983713182463209473,2018-04-10T14:27:53Z,"Variation and diversity key for both the future of sustainable #aquaculture in a future ocean, as well as the enjoyment of a conference seafood lunch. Maximising scientific productivity🦐🐟🦀=🤔💡➡️😀 https://t.co/d54SW81f4m",Twitter for Android,TRUE,FALSE,1,1,NA,NA,NA,NA,NA,NA,aquaculture
983711609456558082,2018-04-10T14:21:38Z,"Visit @seneye_aquatics Stand UC19 at Aquaculture UK,  23-24 May 2018, Aviemore. Register for free https://t.co/4FlgHl4N58 #aquacultureuk #aquaculture",Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,aquacultureuk
983711609456558082,2018-04-10T14:21:38Z,"Visit @seneye_aquatics Stand UC19 at Aquaculture UK,  23-24 May 2018, Aviemore. Register for free https://t.co/4FlgHl4N58 #aquacultureuk #aquaculture",Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,aquaculture
983710626773168129,2018-04-10T14:17:44Z,"RT @EU_MARE: The @EU_Commission issued a notice on the withdrawal of the UK and EU rules on #fisheries &amp; #aquaculture, covering: Control &amp;…",Twitter Web Client,FALSE,TRUE,0,39,NA,NA,NA,NA,NA,NA,fisheries
983710626773168129,2018-04-10T14:17:44Z,"RT @EU_MARE: The @EU_Commission issued a notice on the withdrawal of the UK and EU rules on #fisheries &amp; #aquaculture, covering: Control &amp;…",Twitter Web Client,FALSE,TRUE,0,39,NA,NA,NA,NA,NA,NA,aquaculture
983710443473702912,2018-04-10T14:17:00Z,"RT @Occitanie: ""Tous les métiers sont dans la nature"" 👍 Une belle formule de l'#EPLEFPA de #Lozère.
🗓️ Jeudi, ils vous proposent de découvr…",Twitter Web Client,FALSE,TRUE,0,10,NA,NA,NA,NA,NA,NA,EPLEFPA
983710443473702912,2018-04-10T14:17:00Z,"RT @Occitanie: ""Tous les métiers sont dans la nature"" 👍 Une belle formule de l'#EPLEFPA de #Lozère.
🗓️ Jeudi, ils vous proposent de découvr…",Twitter Web Client,FALSE,TRUE,0,10,NA,NA,NA,NA,NA,NA,Lozère
983710346400612353,2018-04-10T14:16:37Z,"RT @Occitanie: ""Tous les métiers sont dans la nature"" 👍 Une belle formule de l'#EPLEFPA de #Lozère.
🗓️ Jeudi, ils vous proposent de découvr…",Twitter Web Client,FALSE,TRUE,0,10,NA,NA,NA,NA,NA,NA,EPLEFPA
983710346400612353,2018-04-10T14:16:37Z,"RT @Occitanie: ""Tous les métiers sont dans la nature"" 👍 Une belle formule de l'#EPLEFPA de #Lozère.
🗓️ Jeudi, ils vous proposent de découvr…",Twitter Web Client,FALSE,TRUE,0,10,NA,NA,NA,NA,NA,NA,Lozère
983709998013435904,2018-04-10T14:15:14Z,"Hey New Member: Cooperativa Cañeros de Manta, a #fisheries association based in Manta, Ecuador – we welcome you to the IPNLF network! https://t.co/6nhtRoMEYP https://t.co/MTX6IG4Ph3",Hootsuite,FALSE,FALSE,1,1,NA,NA,NA,NA,NA,NA,fisheries
983709241117638657,2018-04-10T14:12:14Z,"RT @JonnyEcology: Time for change in Scottish salmon farming? New blog.

#aquaculture 
#salmon
#oceans https://t.co/AO63dpToC9 https://t.co…",Twitter for Android,FALSE,TRUE,0,3,NA,NA,NA,NA,NA,NA,aquaculture
983709241117638657,2018-04-10T14:12:14Z,"RT @JonnyEcology: Time for change in Scottish salmon farming? New blog.

#aquaculture 
#salmon
#oceans https://t.co/AO63dpToC9 https://t.co…",Twitter for Android,FALSE,TRUE,0,3,NA,NA,NA,NA,NA,NA,salmon
983709241117638657,2018-04-10T14:12:14Z,"RT @JonnyEcology: Time for change in Scottish salmon farming? New blog.

#aquaculture 
#salmon
#oceans https://t.co/AO63dpToC9 https://t.co…",Twitter for Android,FALSE,TRUE,0,3,NA,NA,NA,NA,NA,NA,oceans
983709106715279361,2018-04-10T14:11:42Z,Seas of Change: The Case of a Cambodian Coastal Fishing Community #fisheries #communities #Cambodia https://t.co/OU2s2eJx1e,Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,fisheries
983709106715279361,2018-04-10T14:11:42Z,Seas of Change: The Case of a Cambodian Coastal Fishing Community #fisheries #communities #Cambodia https://t.co/OU2s2eJx1e,Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,communities
983709106715279361,2018-04-10T14:11:42Z,Seas of Change: The Case of a Cambodian Coastal Fishing Community #fisheries #communities #Cambodia https://t.co/OU2s2eJx1e,Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,Cambodia
983708998267318274,2018-04-10T14:11:16Z,RT @JoelHRichardson: An #ocean of opportunity awaits! Cooke invites you to join our global family with a new career!  https://t.co/oMgnXYxg…,Twitter for iPhone,FALSE,TRUE,0,2,NA,NA,NA,NA,NA,NA,ocean
983708921968803841,2018-04-10T14:10:58Z,RT @JoelHRichardson: Cooke #Aquaculture loyalty to employees helps #NB company earn spot on Canada’s #BestManaged list https://t.co/vy6nJl5…,Twitter for iPhone,FALSE,TRUE,0,5,NA,NA,NA,NA,NA,NA,Aquaculture
983708921968803841,2018-04-10T14:10:58Z,RT @JoelHRichardson: Cooke #Aquaculture loyalty to employees helps #NB company earn spot on Canada’s #BestManaged list https://t.co/vy6nJl5…,Twitter for iPhone,FALSE,TRUE,0,5,NA,NA,NA,NA,NA,NA,NB
983708921968803841,2018-04-10T14:10:58Z,RT @JoelHRichardson: Cooke #Aquaculture loyalty to employees helps #NB company earn spot on Canada’s #BestManaged list https://t.co/vy6nJl5…,Twitter for iPhone,FALSE,TRUE,0,5,NA,NA,NA,NA,NA,NA,BestManaged
983707890778365955,2018-04-10T14:06:52Z,"RT @EU_MARE: The @EU_Commission issued a notice on the withdrawal of the UK and EU rules on #fisheries &amp; #aquaculture, covering: Control &amp;…",Twitter for Android,FALSE,TRUE,0,39,NA,NA,NA,NA,NA,NA,fisheries
983707890778365955,2018-04-10T14:06:52Z,"RT @EU_MARE: The @EU_Commission issued a notice on the withdrawal of the UK and EU rules on #fisheries &amp; #aquaculture, covering: Control &amp;…",Twitter for Android,FALSE,TRUE,0,39,NA,NA,NA,NA,NA,NA,aquaculture
983707689183133696,2018-04-10T14:06:04Z,We are excited to explore leveraging #blockchain to help women owned SMEs in the #fisheries and #aquaculture. #BTC #ETH #Fishcoin,Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,blockchain
983707689183133696,2018-04-10T14:06:04Z,We are excited to explore leveraging #blockchain to help women owned SMEs in the #fisheries and #aquaculture. #BTC #ETH #Fishcoin,Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,fisheries
983707689183133696,2018-04-10T14:06:04Z,We are excited to explore leveraging #blockchain to help women owned SMEs in the #fisheries and #aquaculture. #BTC #ETH #Fishcoin,Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,aquaculture
983707689183133696,2018-04-10T14:06:04Z,We are excited to explore leveraging #blockchain to help women owned SMEs in the #fisheries and #aquaculture. #BTC #ETH #Fishcoin,Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,BTC
983707689183133696,2018-04-10T14:06:04Z,We are excited to explore leveraging #blockchain to help women owned SMEs in the #fisheries and #aquaculture. #BTC #ETH #Fishcoin,Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,ETH
983707689183133696,2018-04-10T14:06:04Z,We are excited to explore leveraging #blockchain to help women owned SMEs in the #fisheries and #aquaculture. #BTC #ETH #Fishcoin,Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,Fishcoin
983707657499566080,2018-04-10T14:05:56Z,"Can you spot the flying trout? 
Today's a beautiful day for hand sorting future rainbow trout broodstock! 🐟💪
.
.
.
#aquaculture #trout #rainbowtrout #fishfarming #aquacultureisagriculture #fish #eatONseafood #farmedseafood #springhillstrout #fish #foodporn #instafood #foodie… https://t.co/sNV9JhvHi6",IFTTT,FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,aquaculture
983707657499566080,2018-04-10T14:05:56Z,"Can you spot the flying trout? 
Today's a beautiful day for hand sorting future rainbow trout broodstock! 🐟💪
.
.
.
#aquaculture #trout #rainbowtrout #fishfarming #aquacultureisagriculture #fish #eatONseafood #farmedseafood #springhillstrout #fish #foodporn #instafood #foodie… https://t.co/sNV9JhvHi6",IFTTT,FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,trout
983707657499566080,2018-04-10T14:05:56Z,"Can you spot the flying trout? 
Today's a beautiful day for hand sorting future rainbow trout broodstock! 🐟💪
.
.
.
#aquaculture #trout #rainbowtrout #fishfarming #aquacultureisagriculture #fish #eatONseafood #farmedseafood #springhillstrout #fish #foodporn #instafood #foodie… https://t.co/sNV9JhvHi6",IFTTT,FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,rainbowtrout
983707657499566080,2018-04-10T14:05:56Z,"Can you spot the flying trout? 
Today's a beautiful day for hand sorting future rainbow trout broodstock! 🐟💪
.
.
.
#aquaculture #trout #rainbowtrout #fishfarming #aquacultureisagriculture #fish #eatONseafood #farmedseafood #springhillstrout #fish #foodporn #instafood #foodie… https://t.co/sNV9JhvHi6",IFTTT,FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,fishfarming
983707657499566080,2018-04-10T14:05:56Z,"Can you spot the flying trout? 
Today's a beautiful day for hand sorting future rainbow trout broodstock! 🐟💪
.
.
.
#aquaculture #trout #rainbowtrout #fishfarming #aquacultureisagriculture #fish #eatONseafood #farmedseafood #springhillstrout #fish #foodporn #instafood #foodie… https://t.co/sNV9JhvHi6",IFTTT,FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,aquacultureisagriculture
983707657499566080,2018-04-10T14:05:56Z,"Can you spot the flying trout? 
Today's a beautiful day for hand sorting future rainbow trout broodstock! 🐟💪
.
.
.
#aquaculture #trout #rainbowtrout #fishfarming #aquacultureisagriculture #fish #eatONseafood #farmedseafood #springhillstrout #fish #foodporn #instafood #foodie… https://t.co/sNV9JhvHi6",IFTTT,FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,fish
983707657499566080,2018-04-10T14:05:56Z,"Can you spot the flying trout? 
Today's a beautiful day for hand sorting future rainbow trout broodstock! 🐟💪
.
.
.
#aquaculture #trout #rainbowtrout #fishfarming #aquacultureisagriculture #fish #eatONseafood #farmedseafood #springhillstrout #fish #foodporn #instafood #foodie… https://t.co/sNV9JhvHi6",IFTTT,FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,eatONseafood
983707657499566080,2018-04-10T14:05:56Z,"Can you spot the flying trout? 
Today's a beautiful day for hand sorting future rainbow trout broodstock! 🐟💪
.
.
.
#aquaculture #trout #rainbowtrout #fishfarming #aquacultureisagriculture #fish #eatONseafood #farmedseafood #springhillstrout #fish #foodporn #instafood #foodie… https://t.co/sNV9JhvHi6",IFTTT,FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,farmedseafood
983707657499566080,2018-04-10T14:05:56Z,"Can you spot the flying trout? 
Today's a beautiful day for hand sorting future rainbow trout broodstock! 🐟💪
.
.
.
#aquaculture #trout #rainbowtrout #fishfarming #aquacultureisagriculture #fish #eatONseafood #farmedseafood #springhillstrout #fish #foodporn #instafood #foodie… https://t.co/sNV9JhvHi6",IFTTT,FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,springhillstrout
983707657499566080,2018-04-10T14:05:56Z,"Can you spot the flying trout? 
Today's a beautiful day for hand sorting future rainbow trout broodstock! 🐟💪
.
.
.
#aquaculture #trout #rainbowtrout #fishfarming #aquacultureisagriculture #fish #eatONseafood #farmedseafood #springhillstrout #fish #foodporn #instafood #foodie… https://t.co/sNV9JhvHi6",IFTTT,FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,fish
983707657499566080,2018-04-10T14:05:56Z,"Can you spot the flying trout? 
Today's a beautiful day for hand sorting future rainbow trout broodstock! 🐟💪
.
.
.
#aquaculture #trout #rainbowtrout #fishfarming #aquacultureisagriculture #fish #eatONseafood #farmedseafood #springhillstrout #fish #foodporn #instafood #foodie… https://t.co/sNV9JhvHi6",IFTTT,FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,foodporn
983707657499566080,2018-04-10T14:05:56Z,"Can you spot the flying trout? 
Today's a beautiful day for hand sorting future rainbow trout broodstock! 🐟💪
.
.
.
#aquaculture #trout #rainbowtrout #fishfarming #aquacultureisagriculture #fish #eatONseafood #farmedseafood #springhillstrout #fish #foodporn #instafood #foodie… https://t.co/sNV9JhvHi6",IFTTT,FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,instafood
983707657499566080,2018-04-10T14:05:56Z,"Can you spot the flying trout? 
Today's a beautiful day for hand sorting future rainbow trout broodstock! 🐟💪
.
.
.
#aquaculture #trout #rainbowtrout #fishfarming #aquacultureisagriculture #fish #eatONseafood #farmedseafood #springhillstrout #fish #foodporn #instafood #foodie… https://t.co/sNV9JhvHi6",IFTTT,FALSE,FALSE,2,1,NA,NA,NA,NA,NA,NA,foodie
983707480118018049,2018-04-10T14:05:14Z,Pacific Fishery Vote is a Win for Fish and Fishermen; Bottom Trawling Restrictions Result from Collaborative Process #fisheries #collaboration #Pacific https://t.co/88XZ49P5S2,Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,fisheries
983707480118018049,2018-04-10T14:05:14Z,Pacific Fishery Vote is a Win for Fish and Fishermen; Bottom Trawling Restrictions Result from Collaborative Process #fisheries #collaboration #Pacific https://t.co/88XZ49P5S2,Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,collaboration
983707480118018049,2018-04-10T14:05:14Z,Pacific Fishery Vote is a Win for Fish and Fishermen; Bottom Trawling Restrictions Result from Collaborative Process #fisheries #collaboration #Pacific https://t.co/88XZ49P5S2,Twitter Web Client,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,Pacific
983706570843308032,2018-04-10T14:01:37Z,An #ocean of opportunity awaits! Cooke invites you to join our global family with a new career!  https://t.co/oMgnXYxg0E One of Canada's #BestManaged companies. #STEM #TECH #IT #trucking #sales #aquaculture #PEI #NB #NS #NL #Maine #Spain #Scotland #Virginia #WA #Alaska https://t.co/gsgUEMJRDE,Twitter Web Client,FALSE,FALSE,2,2,NA,NA,NA,NA,NA,NA,ocean
983706570843308032,2018-04-10T14:01:37Z,An #ocean of opportunity awaits! Cooke invites you to join our global family with a new career!  https://t.co/oMgnXYxg0E One of Canada's #BestManaged companies. #STEM #TECH #IT #trucking #sales #aquaculture #PEI #NB #NS #NL #Maine #Spain #Scotland #Virginia #WA #Alaska https://t.co/gsgUEMJRDE,Twitter Web Client,FALSE,FALSE,2,2,NA,NA,NA,NA,NA,NA,BestManaged
983706570843308032,2018-04-10T14:01:37Z,An #ocean of opportunity awaits! Cooke invites you to join our global family with a new career!  https://t.co/oMgnXYxg0E One of Canada's #BestManaged companies. #STEM #TECH #IT #trucking #sales #aquaculture #PEI #NB #NS #NL #Maine #Spain #Scotland #Virginia #WA #Alaska https://t.co/gsgUEMJRDE,Twitter Web Client,FALSE,FALSE,2,2,NA,NA,NA,NA,NA,NA,STEM
983706570843308032,2018-04-10T14:01:37Z,An #ocean of opportunity awaits! Cooke invites you to join our global family with a new career!  https://t.co/oMgnXYxg0E One of Canada's #BestManaged companies. #STEM #TECH #IT #trucking #sales #aquaculture #PEI #NB #NS #NL #Maine #Spain #Scotland #Virginia #WA #Alaska https://t.co/gsgUEMJRDE,Twitter Web Client,FALSE,FALSE,2,2,NA,NA,NA,NA,NA,NA,TECH
983706570843308032,2018-04-10T14:01:37Z,An #ocean of opportunity awaits! Cooke invites you to join our global family with a new career!  https://t.co/oMgnXYxg0E One of Canada's #BestManaged companies. #STEM #TECH #IT #trucking #sales #aquaculture #PEI #NB #NS #NL #Maine #Spain #Scotland #Virginia #WA #Alaska https://t.co/gsgUEMJRDE,Twitter Web Client,FALSE,FALSE,2,2,NA,NA,NA,NA,NA,NA,IT
983706570843308032,2018-04-10T14:01:37Z,An #ocean of opportunity awaits! Cooke invites you to join our global family with a new career!  https://t.co/oMgnXYxg0E One of Canada's #BestManaged companies. #STEM #TECH #IT #trucking #sales #aquaculture #PEI #NB #NS #NL #Maine #Spain #Scotland #Virginia #WA #Alaska https://t.co/gsgUEMJRDE,Twitter Web Client,FALSE,FALSE,2,2,NA,NA,NA,NA,NA,NA,trucking
983706570843308032,2018-04-10T14:01:37Z,An #ocean of opportunity awaits! Cooke invites you to join our global family with a new career!  https://t.co/oMgnXYxg0E One of Canada's #BestManaged companies. #STEM #TECH #IT #trucking #sales #aquaculture #PEI #NB #NS #NL #Maine #Spain #Scotland #Virginia #WA #Alaska https://t.co/gsgUEMJRDE,Twitter Web Client,FALSE,FALSE,2,2,NA,NA,NA,NA,NA,NA,sales
983706570843308032,2018-04-10T14:01:37Z,An #ocean of opportunity awaits! Cooke invites you to join our global family with a new career!  https://t.co/oMgnXYxg0E One of Canada's #BestManaged companies. #STEM #TECH #IT #trucking #sales #aquaculture #PEI #NB #NS #NL #Maine #Spain #Scotland #Virginia #WA #Alaska https://t.co/gsgUEMJRDE,Twitter Web Client,FALSE,FALSE,2,2,NA,NA,NA,NA,NA,NA,aquaculture
983706570843308032,2018-04-10T14:01:37Z,An #ocean of opportunity awaits! Cooke invites you to join our global family with a new career!  https://t.co/oMgnXYxg0E One of Canada's #BestManaged companies. #STEM #TECH #IT #trucking #sales #aquaculture #PEI #NB #NS #NL #Maine #Spain #Scotland #Virginia #WA #Alaska https://t.co/gsgUEMJRDE,Twitter Web Client,FALSE,FALSE,2,2,NA,NA,NA,NA,NA,NA,PEI
