page,text,ch,ch_num
307,"reaching for weapons, running to their mounts.",Tyrion,31
307,Pebbles rained down around them as Lharys came springing and sliding down the ridge.,Tyrion,31
307,"He landed breathless in front of Catelyn Stark, an ungainly-looking man with wild tufts",Tyrion,31
307,"of rust-colored hair sticking out from under a conical steel cap. “Twenty men, maybe",Tyrion,31
307,"twenty-five,” he said, breathless. “Milk Snakes or Moon Brothers, by my guess. They",Tyrion,31
307,"must have eyes out, m’lady . . . hidden watchers . . . they know we’re here.”",Tyrion,31
307,"Ser Rodrik Cassel was already ahorse, a longsword in hand. Mohor crouched behind a",Tyrion,31
307,"boulder, both hands on his iron-tipped spear, a dagger between his teeth. “You, singer,”",Tyrion,31
307,"Ser Willis Wode called out. “Help me with this breastplate.” Marillion sat frozen,",Tyrion,31
307,"clutching his woodharp, his face as pale as milk, but Tyrion’s man Morrec bounded",Tyrion,31
307,quickly to his feet and moved to help the knight with his armor.,Tyrion,31
307,"Tyrion kept his grip on Catelyn Stark. “You have no choice,” he told her. “Three of us,",Tyrion,31
307,and a fourth man wasted guarding us . . . four men can be the difference between life and,Tyrion,31
307,death up here.”,Tyrion,31
307,“Give me your word that you will put down your swords again after the fight is done.”,Tyrion,31
307,"“My word?” The hoofbeats were louder now. Tyrion grinned crookedly. “Oh, that you",Tyrion,31
307,"have, my lady . . . on my honor as a Lannister.”",Tyrion,31
307,"For a moment he thought she would spit at him, but instead she snapped, “Arm them,”",Tyrion,31
307,and as quick as that she was pulling away. Ser Rodrik tossed Jyck his sword and,Tyrion,31
307,"scabbard, and wheeled to meet the foe. Morrec helped himself to a bow and quiver, and",Tyrion,31
307,went to one knee beside the road. He was a better archer than swordsman. And Bronn,Tyrion,31
307,rode up to offer Tyrion a double-bladed axe.,Tyrion,31
307,“I have never fought with an axe.” The weapon felt awkward and unfamiliar in his hands.,Tyrion,31
307,"It had a short haft, a heavy head, a nasty spike on top.",Tyrion,31
307,,Tyrion,31
308,"“Pretend you’re splitting logs,” Bronn said, drawing his longsword from the scabbard",Tyrion,31
308,"across his back. He spat, and trotted off to form up beside Chiggen and Ser Rodrik. Ser",Tyrion,31
308,"Willis mounted up to join them, fumbling with his helmet, a metal pot with a thin slit for",Tyrion,31
308,his eyes and a long black silk plume.,Tyrion,31
308,"“Logs don’t bleed,” Tyrion said to no one in particular. He felt naked without armor. He",Tyrion,31
308,looked around for a rock and ran over to where Marillion was hiding. “Move over.”,Tyrion,31
308,"“Go away!” the boy screamed back at him. “I’m a singer, I want no part of this fight!”",Tyrion,31
308,"“What, lost your taste for adventure?” Tyrion kicked at the youth until he slid over, and",Tyrion,31
308,"not a moment too soon. A heartbeat later, the riders were on them.",Tyrion,31
308,"There were no heralds, no banners, no horns nor drums, only the twang of bowstrings as",Tyrion,31
308,"Morrec and Lharys let fly, and suddenly the clansmen came thundering out of the dawn,",Tyrion,31
308,"lean dark men in boiled leather and mismatched armor, faces hidden behind barred",Tyrion,31
308,halfhelms. In gloved hands were clutched all manner of weapons: longswords and lances,Tyrion,31
308,"and sharpened scythes, spiked clubs and daggers and heavy iron mauls. At their head",Tyrion,31
308,"rode a big man in a striped shadowskin cloak, armed with a two-handed greatsword.",Tyrion,31
308,"Ser Rodrik shouted “Winterfell!” and rode to meet him, with Bronn and Chiggen beside",Tyrion,31
308,"him, screaming some wordless battle cry. Ser Willis Wode followed, swinging a spiked",Tyrion,31
308,morningstar around his head. “Harrenhal! Harrenhal!” he sang. Tyrion felt a sudden,Tyrion,31
308,"urge to leap up, brandish his axe, and boom out, “Casterly Rock!” but the insanity passed",Tyrion,31
308,quickly and he crouched down lower.,Tyrion,31
308,He heard the screams of frightened horses and the crash of metal on metal. Chiggen’s,Tyrion,31
308,"sword raked across the naked face of a mailed rider, and Bronn plunged through the",Tyrion,31
308,"clansmen like a whirlwind, cutting down foes right and left. Ser Rodrik hammered at the",Tyrion,31
308,"big man in the shadowskin cloak, their horses dancing round each other as they traded",Tyrion,31
308,blow for blow. Jyck vaulted onto a horse and galloped bareback into the fray. Tyrion saw,Tyrion,31
308,an arrow sprout from the throat of the man in the shadowskin cloak. When he opened,Tyrion,31
308,"his mouth to scream, only blood came out. By the time he fell, Ser Rodrik was fighting",Tyrion,31
308,someone else.,Tyrion,31
308,"Suddenly Marillion shrieked, covering his head with his woodharp as a horse leapt over",Tyrion,31
308,"their rock. Tyrion scrambled to his feet as the rider turned to come back at them, hefting",Tyrion,31
308,a spiked maul. Tyrion swung his axe with both hands. The blade caught the charging,Tyrion,31
308,"horse in the throat with a meaty thunk, angling upward, and Tyrion almost lost his grip",Tyrion,31
308,as the animal screamed and collapsed. He managed to wrench the axe free and lurch,Tyrion,31
308,clumsily out of the way. Marillion was less fortunate. Horse and rider crashed to the,Tyrion,31
308,ground in a tangle on top of the singer. Tyrion danced back in while the brigand’s leg,Tyrion,31
308,,Tyrion,31
309,"was still pinned beneath his fallen mount, and buried the axe in the man’s neck, just",Tyrion,31
309,above the shoulder blades.,Tyrion,31
309,"As he struggled to yank the blade loose, he heard Marillion moaning under the bodies.",Tyrion,31
309,"“Someone help me,” the singer gasped. “Gods have mercy, I’m bleeding.”",Tyrion,31
309,"“I believe that’s horse blood,” Tyrion said. The singer’s hand came crawling out from",Tyrion,31
309,"beneath the dead animal, scrabbling in the dirt like a spider with five legs. Tyrion put his",Tyrion,31
309,heel on the grasping fingers and felt a satisfying crunch. “Close your eyes and pretend,Tyrion,31
309,"you’re dead,” he advised the singer before he hefted the axe and turned away.",Tyrion,31
309,"After that, things ran together. The dawn was full of shouts and screams and heavy with",Tyrion,31
309,"the scent of blood, and the world had turned to chaos. Arrows hissed past his ear and",Tyrion,31
309,"clattered off the rocks. He saw Bronn unhorsed, fighting with a sword in each hand.",Tyrion,31
309,"Tyrion kept on the fringes of the fight, sliding from rock to rock and darting out of the",Tyrion,31
309,shadows to hew at the legs of passing horses. He found a wounded clansman and left,Tyrion,31
309,"him dead, helping himself to the man’s halfhelm. It fit too snugly, but Tyrion was glad of",Tyrion,31
309,any protection at all. Jyck was cut down from behind while he sliced at a man in front of,Tyrion,31
309,"him, and later Tyrion stumbled over Kurleket’s body. The pig face had been smashed in",Tyrion,31
309,"with a mace, but Tyrion recognized the dirk as he plucked it from the man’s dead",Tyrion,31
309,fingers. He was sliding it through his belt when he heard a woman’s scream.,Tyrion,31
309,Catelyn Stark was trapped against the stone face of the mountain with three men around,Tyrion,31
309,"her, one still mounted and the other two on foot. She had a dagger clutched awkwardly",Tyrion,31
309,"in her maimed hands, but her back was to the rock now and they had penned her on",Tyrion,31
309,"three sides. Let them have the bitch, Tyrion thought, and welcome to her, yet somehow",Tyrion,31
309,he was moving. He caught the first man in the back of the knee before they even knew he,Tyrion,31
309,"was there, and the heavy axehead split flesh and bone like rotten wood. Logs that bleed,",Tyrion,31
309,"Tyrion thought inanely as the second man came for him. Tyrion ducked under his sword,",Tyrion,31
309,"lashed out with the axe, the man reeled backward . . . and Catelyn Stark stepped up",Tyrion,31
309,behind him and opened his throat. The horseman remembered an urgent engagement,Tyrion,31
309,elsewhere and galloped off suddenly.,Tyrion,31
309,Tyrion looked around. The enemy were all vanquished or vanished. Somehow the,Tyrion,31
309,fighting had ended when he wasn’t looking. Dying horses and wounded men lay all,Tyrion,31
309,"around, screaming or moaning. To his vast astonishment, he was not one of them. He",Tyrion,31
309,opened his fingers and let the axe thunk to the ground. His hands were sticky with,Tyrion,31
309,"blood. He could have sworn they had been fighting for half a day, but the sun seemed",Tyrion,31
309,scarcely to have moved at all.,Tyrion,31
309,"“Your first battle?” Bronn asked later as he bent over Jyck’s body, pulling off his boots.",Tyrion,31
309,"They were good boots, as befit one of Lord Tywin’s men; heavy leather, oiled and supple,",Tyrion,31
309,,Tyrion,31
310,much finer than what Bronn was wearing.,Tyrion,31
310,"Tyrion nodded. “My father will be so proud,” he said. His legs were cramping so badly he",Tyrion,31
310,"could scarcely stand. Odd, he had never once noticed the pain during the battle.",Tyrion,31
310,"“You need a woman now,” Bronn said with a glint in his black eyes. He shoved the boots",Tyrion,31
310,"into his saddlebag. “Nothing like a woman after a man’s been blooded, take my word.”",Tyrion,31
310,Chiggen stopped looting the corpses of the brigands long enough to snort and lick his,Tyrion,31
310,lips.,Tyrion,31
310,Tyrion glanced over to where Lady Stark was dressing Ser Rodrik’s wounds. “I’m willing,Tyrion,31
310,"if she is,” he said. The freeriders broke into laughter, and Tyrion grinned and thought,",Tyrion,31
310,There’s a start.,Tyrion,31
310,Afterward he knelt by the stream and washed the blood off his face in water cold as ice.,Tyrion,31
310,"As he limped back to the others, he glanced again at the slain. The dead clansmen were",Tyrion,31
310,"thin, ragged men, their horses scrawny and undersized, with every rib showing. What",Tyrion,31
310,"weapons Bronn and Chiggen had left them were none too impressive. Mauls, clubs, a",Tyrion,31
310,scythe . . . He remembered the big man in the shadowskin cloak who had dueled Ser,Tyrion,31
310,"Rodrik with a two-handed greatsword, but when he found his corpse sprawled on the",Tyrion,31
310,"stony ground, the man was not so big after all, the cloak was gone, and Tyrion saw that",Tyrion,31
310,"the blade was badly notched, its cheap steel spotted with rust. Small wonder the",Tyrion,31
310,clansmen had left nine bodies on the ground.,Tyrion,31
310,"They had only three dead; two of Lord Bracken’s men-at-arms, Kurleket and Mohor, and",Tyrion,31
310,"his own man Jyck, who had made such a bold show with his bareback charge. A fool to",Tyrion,31
310,"the end, Tyrion thought.",Tyrion,31
310,"“Lady Stark, I urge you to press on, with all haste,” Ser Willis Wode said, his eyes",Tyrion,31
310,scanning the ridgetops warily through the slit in his helm. “We drove them off for the,Tyrion,31
310,"moment, but they will not have gone far.”",Tyrion,31
310,"“We must bury our dead, Ser Willis,” she said. “These were brave men. I will not leave",Tyrion,31
310,them to the crows and shadowcats.”,Tyrion,31
310,"“This soil is too stony for digging,” Ser Willis said.",Tyrion,31
310,“Then we shall gather stones for cairns.”,Tyrion,31
310,"“Gather all the stones you want,” Bronn told her, “but do it without me or Chiggen. I’ve",Tyrion,31
310,"better things to do than pile rocks on dead men . . . breathing, for one.” He looked over",Tyrion,31
310,,Tyrion,31
311,"the rest of the survivors. “Any of you who hope to be alive come nightfall, ride with us.”",Tyrion,31
311,"“My lady, I fear he speaks the truth,” Ser Rodrik said wearily. The old knight had been",Tyrion,31
311,"wounded in the fight, a deep gash in his left arm and a spear thrust that grazed his neck,",Tyrion,31
311,"and he sounded his age. “If we linger here, they will be on us again for a certainty, and",Tyrion,31
311,we may not live through a second attack.”,Tyrion,31
311,"Tyrion could see the anger in Catelyn’s face, but she had no choice. “May the gods",Tyrion,31
311,"forgive us, then. We will ride at once.”",Tyrion,31
311,"There was no shortage of horses now. Tyrion moved his saddle to Jyck’s spotted gelding,",Tyrion,31
311,who looked strong enough to last another three or four days at least. He was about to,Tyrion,31
311,"mount when Lharys stepped up and said, “I’ll take that dirk now, dwarf.”",Tyrion,31
311,“Let him keep it.” Catelyn Stark looked down from her horse. “And see that he has his,Tyrion,31
311,axe back as well. We may have need of it if we are attacked again.”,Tyrion,31
311,"“You have my thanks, lady,” Tyrion said, mounting up.",Tyrion,31
311,"“Save them,” she said curtly. “I trust you no more than I did before.” She was gone",Tyrion,31
311,before he could frame a reply.,Tyrion,31
311,Tyrion adjusted his stolen helm and took the axe from Bronn. He remembered how he,Tyrion,31
311,"had begun the journey, with his wrists bound and a hood pulled down over his head, and",Tyrion,31
311,decided that this was a definite improvement. Lady Stark could keep her trust; so long as,Tyrion,31
311,"he could keep the axe, he would count himself ahead in the game.",Tyrion,31
311,"Ser Willis Wode led them out. Bronn took the rear, with Lady Stark safely in the middle,",Tyrion,31
311,Ser Rodrik a shadow beside her. Marillion kept throwing sullen looks back at Tyrion as,Tyrion,31
311,"they rode. The singer had broken several ribs, his woodharp, and all four fingers on his",Tyrion,31
311,"playing hand, yet the day had not been an utter loss to him; somewhere he had acquired",Tyrion,31
311,"a magnificent shadowskin cloak, thick black fur slashed by stripes of white. He huddled",Tyrion,31
311,"beneath its folds silently, and for once had nothing to say.",Tyrion,31
311,"They heard the deep growls of shadowcats behind them before they had gone half a mile,",Tyrion,31
311,and later the wild snarling of the beasts fighting over the corpses they had left behind.,Tyrion,31
311,"Marillion grew visibly pale. Tyrion trotted up beside him. “Craven,” he said, “rhymes",Tyrion,31
311,"nicely with raven.” He kicked his horse and moved past the singer, up to Ser Rodrik and",Tyrion,31
311,Catelyn Stark.,Tyrion,31
311,"She looked at him, lips pressed tightly together.",Tyrion,31
311,,Tyrion,31
312,"“As I was saying before we were so rudely interrupted,” Tyrion began, “there is a serious",Tyrion,31
312,"flaw in Littlefinger’s fable. Whatever you may believe of me, Lady Stark, I promise you",Tyrion,31
312,this—I never bet against my family.”,Tyrion,31
312,                                previous | Table of Contents | next,Tyrion,31
312,,Tyrion,31
313,                                 previous | Table of Contents | next,Arya,32
313,                                             ARYA,Arya,32
313,The one-eared black tom arched his back and hissed at her.,Arya,32
313,"Arya padded down the alley, balanced lightly on the balls of her bare feet, listening to the",Arya,32
313,"flutter of her heart, breathing slow deep breaths. Quiet as a shadow, she told herself,",Arya,32
313,"light as a feather. The tomcat watched her come, his eyes wary.",Arya,32
313,"Catching cats was hard. Her hands were covered with half-healed scratches, and both",Arya,32
313,knees were scabbed over where she had scraped them raw in tumbles. At first even the,Arya,32
313,"cook’s huge fat kitchen cat had been able to elude her, but Syrio had kept her at it day",Arya,32
313,"and night. When she’d run to him with her hands bleeding, he had said, “So slow? Be",Arya,32
313,"quicker, girl. Your enemies will give you more than scratches.” He had dabbed her",Arya,32
313,"wounds with Myrish fire, which burned so bad she had had to bite her lip to keep from",Arya,32
313,screaming. Then he sent her out after more cats.,Arya,32
313,"The Red Keep was full of cats: lazy old cats dozing in the sun, cold-eyed mousers",Arya,32
313,"twitching their tails, quick little kittens with claws like needles, ladies’ cats all combed",Arya,32
313,"and trusting, ragged shadows prowling the midden heaps. One by one Arya had chased",Arya,32
313,them down and snatched them up and brought them proudly to Syrio Forel . . . all but,Arya,32
313,"this one, this one-eared black devil of a tomcat. “That’s the real king of this castle right",Arya,32
313,"there,” one of the gold cloaks had told her. “Older than sin and twice as mean. One time,",Arya,32
313,"the king was feasting the queen’s father, and that black bastard hopped up on the table",Arya,32
313,and snatched a roast quail right out of Lord Tywin’s fingers. Robert laughed so hard he,Arya,32
313,"like to burst. You stay away from that one, child.”",Arya,32
313,"He had run her halfway across the castle; twice around the Tower of the Hand, across",Arya,32
313,"the inner bailey, through the stables, down the serpentine steps, past the small kitchen",Arya,32
313,"and the pig yard and the barracks of the gold cloaks, along the base of the river wall and",Arya,32
313,"up more steps and back and forth over Traitor’s Walk, and then down again and through",Arya,32
313,a gate and around a well and in and out of strange buildings until Arya didn’t know,Arya,32
313,where she was.,Arya,32
313,"Now at last she had him. High walls pressed close on either side, and ahead was a blank",Arya,32
313,"windowless mass of stone. Quiet as a shadow, she repeated, sliding forward, light as a",Arya,32
313,feather.,Arya,32
313,,Arya,32
314,"When she was three steps away from him, the tomcat bolted. Left, then right, he went;",Arya,32
314,"and right, then left, went Arya, cutting off his escape. He hissed again and tried to dart",Arya,32
314,"between her legs. Quick as a snake, she thought. Her hands closed around him. She",Arya,32
314,"hugged him to her chest, whirling and laughing aloud as his claws raked at the front of",Arya,32
314,"her leather jerkin. Ever so fast, she kissed him right between the eyes, and jerked her",Arya,32
314,head back an instant before his claws would have found her face. The tomcat yowled and,Arya,32
314,spit.,Arya,32
314,“What’s he doing to that cat?”,Arya,32
314,"Startled, Arya dropped the cat and whirled toward the voice. The tom bounded off in the",Arya,32
314,"blink of an eye. At the end of the alley stood a girl with a mass of golden curls, dressed as",Arya,32
314,pretty as a doll in blue satin. Beside her was a plump little blond boy with a prancing,Arya,32
314,stag sewn in pearls across the front of his doublet and a miniature sword at his belt.,Arya,32
314,"Princess Myrcella and Prince Tommen, Arya thought. A septa as large as a draft horse",Arya,32
314,"hovered over them, and behind her two big men in crimson cloaks, Lannister house",Arya,32
314,guards.,Arya,32
314,"“What were you doing to that cat, boy?” Myrcella asked again, sternly. To her brother",Arya,32
314,"she said, “He’s a ragged boy, isn’t he? Look at him.” She giggled.",Arya,32
314,"“A ragged dirty smelly boy,” Tommen agreed.",Arya,32
314,"They don’t know me, Arya realized. They don’t even know I’m a girl. Small wonder; she",Arya,32
314,"was barefoot and dirty, her hair tangled from the long run through the castle, clad in a",Arya,32
314,jerkin ripped by cat claws and brown roughspun pants hacked off above her scabby,Arya,32
314,knees. You don’t wear skirts and silks when you’re catching cats. Quickly she lowered,Arya,32
314,"her head and dropped to one knee. Maybe they wouldn’t recognize her. If they did, she",Arya,32
314,"would never hear the end of it. Septa Mordane would be mortified, and Sansa would",Arya,32
314,never speak to her again from the shame.,Arya,32
314,"The old fat septa moved forward. “Boy, how did you come here? You have no business in",Arya,32
314,this part of the castle.”,Arya,32
314,"“You can’t keep this sort out,” one of the red cloaks said. “Like trying to keep out rats.”",Arya,32
314,"“Who do you belong to, boy?” the septa demanded. “Answer me. What’s wrong with you,",Arya,32
314,are you mute?”,Arya,32
314,"Arya’s voice caught in her throat. If she answered, Tommen and Myrcella would know",Arya,32
314,her for certain.,Arya,32
314,,Arya,32
315,"“Godwyn, bring him here,” the septa said. The taller of the guardsmen started down the",Arya,32
315,alley.,Arya,32
315,Panic gripped her throat like a giant’s hand. Arya could not have spoken if her life had,Arya,32
315,"hung on it. Calm as still water, she mouthed silently.",Arya,32
315,"As Godwyn reached for her, Arya moved. Quick as a snake. She leaned to her left, letting",Arya,32
315,"his fingers brush her arm, spinning around him. Smooth as summer silk. By the time he",Arya,32
315,"got himself turned, she was sprinting down the alley. Swift as a deer. The septa was",Arya,32
315,"screeching at her. Arya slid between legs as thick and white as marble columns, bounded",Arya,32
315,"to her feet, bowled into Prince Tommen and hopped over him when he sat down hard",Arya,32
315,"and said “Oof,” spun away from the second guard, and then she was past them all,",Arya,32
315,running full out.,Arya,32
315,"She heard shouts, then pounding footsteps, closing behind her. She dropped and rolled.",Arya,32
315,"The red cloak went careening past her, stumbling. Arya sprang back to her feet. She saw",Arya,32
315,"a window above her, high and narrow, scarcely more than an arrow slit. Arya leapt,",Arya,32
315,"caught the sill, pulled herself up. She held her breath as she wriggled through. Slippery",Arya,32
315,"as an eel. Dropping to the floor in front of a startled scrubwoman, she hopped up,",Arya,32
315,"brushed the rushes off her clothes, and was off again, out the door and along a long hall,",Arya,32
315,"down a stair, across a hidden courtyard, around a corner and over a wall and through a",Arya,32
315,low narrow window into a pitch-dark cellar. The sounds grew more and more distant,Arya,32
315,behind her.,Arya,32
315,Arya was out of breath and quite thoroughly lost. She was in for it now if they had,Arya,32
315,"recognized her, but she didn’t think they had. She’d moved too fast. Swift as a deer.",Arya,32
315,"She hunkered down in the dark against a damp stone wall and listened for the pursuit,",Arya,32
315,but the only sound was the beating of her own heart and a distant drip of water. Quiet as,Arya,32
315,"a shadow, she told herself. She wondered where she was. When they had first come to",Arya,32
315,"King’s Landing, she used to have bad dreams about getting lost in the castle. Father said",Arya,32
315,"the Red Keep was smaller than Winterfell, but in her dreams it had been immense, an",Arya,32
315,endless stone maze with walls that seemed to shift and change behind her. She would,Arya,32
315,"find herself wandering down gloomy halls past faded tapestries, descending endless",Arya,32
315,"circular stairs, darting through courtyards or over bridges, her shouts echoing",Arya,32
315,"unanswered. In some of the rooms the red stone walls would seem to drip blood, and",Arya,32
315,"nowhere could she find a window. Sometimes she would hear her father’s voice, but",Arya,32
315,"always from a long way off, and no matter how hard she ran after it, it would grow",Arya,32
315,"fainter and fainter, until it faded to nothing and Arya was alone in the dark.",Arya,32
315,"It was very dark right now, she realized. She hugged her bare knees tight against her",Arya,32
315,chest and shivered. She would wait quietly and count to ten thousand. By then it would,Arya,32
315,,Arya,32
316,be safe for her to come creeping back out and find her way home.,Arya,32
316,"By the time she had reached eighty-seven, the room had begun to lighten as her eyes",Arya,32
316,adjusted to the blackness. Slowly the shapes around her took on form. Huge empty eyes,Arya,32
316,"stared at her hungrily through the gloom, and dimly she saw the jagged shadows of long",Arya,32
316,teeth. She had lost the count. She closed her eyes and bit her lip and sent the fear away.,Arya,32
316,"When she looked again, the monsters would be gone. Would never have been. She",Arya,32
316,"pretended that Syrio was beside her in the dark, whispering in her ear. Calm as still",Arya,32
316,"water, she told herself. Strong as a bear. Fierce as a wolverine. She opened her eyes",Arya,32
316,again.,Arya,32
316,"The monsters were still there, but the fear was gone.",Arya,32
316,"Arya got to her feet, moving warily. The heads were all around her. She touched one,",Arya,32
316,"curious, wondering if it was real. Her fingertips brushed a massive jaw. It felt real",Arya,32
316,"enough. The bone was smooth beneath her hand, cold and hard to the touch. She ran her",Arya,32
316,"fingers down a tooth, black and sharp, a dagger made of darkness. It made her shiver.",Arya,32
316,"“It’s dead,” she said aloud. “It’s just a skull, it can’t hurt me.” Yet somehow the monster",Arya,32
316,seemed to know she was there. She could feel its empty eyes watching her through the,Arya,32
316,"gloom, and there was something in that dim, cavernous room that did not love her. She",Arya,32
316,"edged away from the skull and backed into a second, larger than the first. For an instant",Arya,32
316,"she could feel its teeth digging into her shoulder, as if it wanted a bite of her flesh. Arya",Arya,32
316,"whirled, felt leather catch and tear as a huge fang nipped at her jerkin, and then she was",Arya,32
316,"running. Another skull loomed ahead, the biggest monster of all, but Arya did not even",Arya,32
316,"slow. She leapt over a ridge of black teeth as tall as swords, dashed through hungry jaws,",Arya,32
316,and threw herself against the door.,Arya,32
316,"Her hands found a heavy iron ring set in the wood, and she yanked at it. The door",Arya,32
316,"resisted a moment, before it slowly began to swing inward, with a creak so loud Arya",Arya,32
316,was certain it could be heard all through the city. She opened the door just far enough to,Arya,32
316,"slip through, into the hallway beyond.",Arya,32
316,"If the room with the monsters had been dark, the hall was the blackest pit in the seven",Arya,32
316,"hells. Calm as still water, Arya told herself, but even when she gave her eyes a moment",Arya,32
316,"to adjust, there was nothing to see but the vague grey outline of the door she had come",Arya,32
316,"through. She wiggled her fingers in front of her face, felt the air move, saw nothing. She",Arya,32
316,"was blind. A water dancer sees with all her senses, she reminded herself. She closed her",Arya,32
316,"eyes and steadied her breathing one two three, drank in the quiet, reached out with her",Arya,32
316,hands.,Arya,32
316,"Her fingers brushed against rough unfinished stone to her left. She followed the wall, her",Arya,32
316,,Arya,32
317,"hand skimming along the surface, taking small gliding steps through the darkness. All",Arya,32
317,"halls lead somewhere. Where there is a way in, there is a way out. Fear cuts deeper",Arya,32
317,than swords. Arya would not be afraid. It seemed as if she had been walking a long ways,Arya,32
317,when the wall ended abruptly and a draft of cold air blew past her cheek. Loose hairs,Arya,32
317,stirred faintly against her skin.,Arya,32
317,"From somewhere far below her, she heard noises. The scrape of boots, the distant sound",Arya,32
317,"of voices. A flickering light brushed the wall ever so faintly, and she saw that she stood at",Arya,32
317,"the top of a great black well, a shaft twenty feet across plunging deep into the earth.",Arya,32
317,"Huge stones had been set into the curving walls as steps, circling down and down, dark",Arya,32
317,as the steps to hell that Old Nan used to tell them of. And something was coming up out,Arya,32
317,"of the darkness, out of the bowels of the earth . . .",Arya,32
317,"Arya peered over the edge and felt the cold black breath on her face. Far below, she saw",Arya,32
317,"the light of a single torch, small as the flame of a candle. Two men, she made out. Their",Arya,32
317,"shadows writhed against the sides of the well, tall as giants. She could hear their voices,",Arya,32
317,echoing up the shaft.,Arya,32
317,"“ . . . found one bastard,” one said. “The rest will come soon. A day, two days, a",Arya,32
317,fortnight . . . ”,Arya,32
317,"“And when he learns the truth, what will he do?” a second voice asked in the liquid",Arya,32
317,accents of the Free Cities.,Arya,32
317,"“The gods alone know,” the first voice said. Arya could see a wisp of grey smoke drifting",Arya,32
317,"up off the torch, writhing like a snake as it rose. “The fools tried to kill his son, and",Arya,32
317,"what’s worse, they made a mummer’s farce of it. He’s not a man to put that aside. I warn",Arya,32
317,"you, the wolf and lion will soon be at each other’s throats, whether we will it or no.”",Arya,32
317,"“Too soon, too soon,” the voice with the accent complained. “What good is war now? We",Arya,32
317,are not ready. Delay.”,Arya,32
317,“As well bid me stop time. Do you take me for a wizard?”,Arya,32
317,The other chuckled. “No less.” Flames licked at the cold air. The tall shadows were,Arya,32
317,"almost on top of her. An instant later the man holding the torch climbed into her sight,",Arya,32
317,"his companion beside him. Arya crept back away from the well, dropped to her stomach,",Arya,32
317,and flattened herself against the wall. She held her breath as the men reached the top of,Arya,32
317,the steps.,Arya,32
317,"“What would you have me do?” asked the torchbearer, a stout man in a leather half cape.",Arya,32
317,"Even in heavy boots, his feet seemed to glide soundlessly over the ground. A round",Arya,32
317,,Arya,32
318,"scarred face and a stubble of dark beard showed under his steel cap, and he wore mail",Arya,32
318,"over boiled leather, and a dirk and shortsword at his belt. It seemed to Arya there was",Arya,32
318,something oddly familiar about him.,Arya,32
318,"“If one Hand can die, why not a second?” replied the man with the accent and the forked",Arya,32
318,"yellow beard. “You have danced the dance before, my friend.” He was no one Arya had",Arya,32
318,"ever seen before, she was certain of it. Grossly fat, yet he seemed to walk lightly, carrying",Arya,32
318,his weight on the balls of his feet as a water dancer might. His rings glimmered in the,Arya,32
318,"torchlight, red-gold and pale silver, crusted with rubies, sapphires, slitted yellow tiger",Arya,32
318,eyes. Every finger wore a ring; some had two.,Arya,32
318,"“Before is not now, and this Hand is not the other,” the scarred man said as they stepped",Arya,32
318,"out into the hall. Still as stone, Arya told herself, quiet as a shadow. Blinded by the blaze",Arya,32
318,"of their own torch, they did not see her pressed flat against the stone, only a few feet",Arya,32
318,away.,Arya,32
318,"“Perhaps so,” the forked beard replied, pausing to catch his breath after the long climb.",Arya,32
318,"“Nonetheless, we must have time. The princess is with child. The khal will not bestir",Arya,32
318,"himself until his son is born. You know how they are, these savages.”",Arya,32
318,The man with the torch pushed at something. Arya heard a deep rumbling. A huge slab,Arya,32
318,"of rock, red in the torchlight, slid down out of the ceiling with a resounding crash that",Arya,32
318,"almost made her cry out. Where the entry to the well had been was nothing but stone,",Arya,32
318,solid and unbroken.,Arya,32
318,"“If he does not bestir himself soon, it may be too late,” the stout man in the steel cap",Arya,32
318,"said. “This is no longer a game for two players, if ever it was. Stannis Baratheon and",Arya,32
318,"Lysa Arryn have fled beyond my reach, and the whispers say they are gathering swords",Arya,32
318,"around them. The Knight of Flowers writes Highgarden, urging his lord father to send",Arya,32
318,"his sister to court. The girl is a maid of fourteen, sweet and beautiful and tractable, and",Arya,32
318,"Lord Renly and Ser Loras intend that Robert should bed her, wed her, and make a new",Arya,32
318,queen. Littlefinger . . . the gods only know what game Littlefinger is playing. Yet Lord,Arya,32
318,"Stark’s the one who troubles my sleep. He has the bastard, he has the book, and soon",Arya,32
318,"enough he’ll have the truth. And now his wife has abducted Tyrion Lannister, thanks to",Arya,32
318,"Littlefinger’s meddling. Lord Tywin will take that for an outrage, and Jaime has a queer",Arya,32
318,"affection for the Imp. If the Lannisters move north, that will bring the Tullys in as well.",Arya,32
318,"Delay, you say. Make haste, I reply. Even the finest of jugglers cannot keep a hundred",Arya,32
318,balls in the air forever.”,Arya,32
318,"“You are more than a juggler, old friend. You are a true sorcerer. All I ask is that you",Arya,32
318,work your magic awhile longer.” They started down the hall in the direction Arya had,Arya,32
318,"come, past the room with the monsters.",Arya,32
318,,Arya,32
319,"“What I can do, I will,” the one with the torch said softly. “I must have gold, and another",Arya,32
319,fifty birds.”,Arya,32
319,"She let them get a long way ahead, then went creeping after them. Quiet as a shadow.",Arya,32
319,“So many?” The voices were fainter as the light dwindled ahead of her. “The ones you,Arya,32
319,"need are hard to find . . . so young, to know their letters . . . perhaps older . . . not die so",Arya,32
319,easy . . . ”,Arya,32
319,“No. The younger are safer . . . treat them gently . . . ”,Arya,32
319,“ . . . .if they kept their tongues . . . ”,Arya,32
319,“ . . . the risk . . . ”,Arya,32
